x,y,z
38.073,336.725,-129.637
38.096,336.574,-129.514
33.673,313.769,-169.713
48.855,327.974,-165.317
52.861,341.262,-132.504
50.514,339.601,-129.853
45.86,334.299,-127.278
45.789,334.2,-127.544
41.322,325.438,-160.601
67.236,316.428,-169.86
57.161,332.784,-140.193
37.428,321.419,-118.136
48.836,318.582,-166.425
36.269,330.164,-160.85
36.327,330.445,-160.77
36.708,331.538,-160.921
45.785,338.749,-138.711
48.32,340.423,-136.811
64.815,339.826,-160.094
53.379,310.52,-170.717
52.881,312.547,-170.727
47.367,328.172,-153.229
35.962,311.804,-168.652
59.739,342.442,-131.509
29.826,337.503,-156.95
29.825,337.72,-157.027
65.475,319.808,-167.89
67.693,321.59,-168.913
38.955,326.082,-159.319
46.199,337.727,-137.878
46.107,337.702,-137.809
46.125,337.686,-137.628
56.453,332.696,-143.87
56.066,332.456,-143.203
56.223,332.61,-143.307
63.238,340.59,-160.25
66.518,321.334,-167.493
34.506,329.933,-120.455
51.549,329.472,-145.549
32.791,331.883,-120.26
51.917,315.786,-167.316
49.757,334.863,-152.996
50.306,334.774,-152.803
64.46,318.979,-168.493
35.985,328.299,-117.566
35.727,333.769,-142.831
67.658,340.739,-166.022
66.355,322.74,-167.822
66.073,323.043,-169.529
66.215,322.957,-169.668
65.826,323.131,-169.487
65.94,323.225,-169.308
65.712,323.295,-169.382
66.036,323.536,-168.447
65.024,323.074,-169.63
52.934,309.966,-169.518
65.012,324.156,-169.483
59.786,336.62,-154.62
53.777,311.719,-168.946
60.386,335.959,-154.676
64.858,324.809,-165.922
64.561,325.203,-165.8
65.305,326.128,-166.469
65.247,326.142,-167.685
65.143,326.355,-167.548
53.241,313.24,-168.47
53.413,313.309,-168.593
53.231,313.48,-168.466
53.084,313.71,-168.352
65.396,326.987,-166.472
54.14,315.485,-168.807
61.647,323.503,-166.682
36.617,330.727,-148.763
61.649,324.055,-165.545
35.423,332.3,-145.371
60.808,323.851,-166.798
64.602,328.396,-167.073
36.705,335.005,-152.091
39.098,337.256,-150.437
44.204,329.577,-129.253
45.913,329.467,-131.04
51.373,313.677,-168.198
50.324,312.767,-168.767
62.932,327.745,-162.576
50.661,314.375,-167.787
53.013,316.937,-167.753
49.877,313.607,-168.257
60.914,326.006,-163.461
48.483,325.485,-160.105
62.17,327.716,-162.114
63.332,329.427,-161.922
61.246,327.179,-113.438
60.674,326.366,-112.017
62.371,328.488,-118.686
59.598,325.399,-107.419
53.325,318.95,-167.764
49.385,315.057,-167.807
62.552,329.502,-117.887
25.946,331.004,-169.009
49.909,315.598,-167.525
49.918,315.773,-167.468
53.204,319.783,-167.977
59.982,327.296,-108.297
49.114,315.488,-168.127
62.195,329.455,-122.137
31.876,334.546,-157.758
61.286,329.116,-166.748
61.107,328.942,-166.798
55.97,337.105,-139.042
56.853,324.072,-120.272
48.826,315.533,-169.139
63.21,331.457,-161.153
59.664,327.534,-125.786
31.749,332.693,-116.995
59.121,327.574,-162.259
50.666,323.571,-106.755
59.043,327.656,-164.239
53.581,321.476,-165.179
49.062,316.944,-167.571
61.576,330.768,-159.727
53.786,312.907,-170.223
35.99,336.156,-157.847
44.656,321.329,-121.138
61.927,331.615,-127.499
60.873,330.56,-159.373
59.671,329.27,-108.196
54.792,323.777,-123.699
58.386,328.028,-163.849
55.677,324.914,-125.621
37.714,337.185,-154.968
68.845,339.306,-164.622
59.491,329.337,-128.227
48.654,319.043,-166.127
67.544,338.36,-164.568
62.419,332.928,-157.882
55.492,325.472,-126.342
68.746,340.026,-163.345
67.033,338.602,-163.975
48.263,318.096,-168.153
36.148,314.243,-168.102
37.167,313.89,-168.191
34.733,314.686,-168.068
59.702,330.133,-159.379
58.612,329.489,-160.459
26.817,331.611,-166.897
55.11,330.329,-136.268
58.826,329.732,-157.71
40.197,336.085,-147.327
67.361,339.421,-162.519
60.447,334.315,-134.591
60.667,334.752,-133.674
60.307,334.992,-133.487
56.899,338.353,-127.726
52.569,323.149,-163.569
48.512,318.695,-166.741
66.776,338.665,-164.186
61.896,333.938,-155.983
57.652,329.709,-161.268
62.418,334.711,-124.938
58.202,329.725,-159.997
48.264,319.026,-167.822
62.321,334.573,-123.773
57.792,340.011,-133.646
51.884,323.102,-107.595
58.773,330.484,-128.888
58.118,329.794,-128.73
51.3,322.701,-118.245
58.904,332.821,-148.033
52.233,323.502,-162.196
57.478,329.9,-161.214
50.349,321.789,-163.385
58.891,330.728,-129.985
57.557,329.404,-128.408
59.153,331.276,-129.439
66.244,339.066,-165.261
66.278,339.111,-165.501
67.036,339.945,-161.462
58.083,330.193,-130.431
57.611,329.429,-128.262
60.889,333.313,-136.138
48.012,319.032,-166.503
57.438,329.312,-128.299
58.06,329.859,-130.014
66.778,339.391,-162.744
56.921,329.036,-128.198
37.287,312.218,-169.518
45.24,336.052,-128.707
62.25,335.042,-125.7
56.909,329.011,-129.345
52.929,324.942,-162.498
56.743,329.014,-128.286
66.368,339.598,-161.869
48.36,338.66,-130.4
39.064,323.662,-123.124
66.083,339.583,-165.724
66.213,339.392,-165.729
50.824,322.783,-120.791
47.722,329.069,-135.324
47.95,329.17,-135.287
49.749,321.617,-163.449
66.358,341.113,-159.659
60.878,337.428,-144.511
60.889,337.363,-144.783
61.598,334.832,-121.838
67.688,341.656,-162.971
66.734,340.292,-160.076
61.163,334.16,-155.294
51.089,323.355,-107.56
66.796,340.491,-160.036
65.509,339.266,-161.065
51.183,323.277,-109.646
39.881,318.475,-115.94
66.578,340.454,-159.992
46.501,336.476,-125.18
67.636,341.705,-162.675
48.632,339.636,-131.829
48.399,339.405,-132.48
65.221,339.344,-160.976
50.941,323.466,-107.672
58.828,331.5,-131.744
62.158,335.287,-123.671
57.935,331.176,-107.021
53.428,325.895,-163.457
59.534,343.09,-151.379
66.33,340.567,-160.001
50.896,323.503,-107.445
58.711,331.734,-133.456
58.875,331.912,-130.711
58.83,331.688,-130.809
65.814,340.095,-163.791
65.977,339.953,-159.934
65.984,339.589,-160.115
50.714,323.175,-113.249
62.479,335.964,-138.99
55.283,330.827,-146.706
66.257,340.774,-159.966
66.146,340.709,-160.029
66.394,340.871,-159.873
59.161,332.41,-132.085
50.523,323.297,-113.532
50.159,322.907,-117.801
52.798,340.69,-142.072
65.468,339.624,-160.129
66.016,340.339,-159.905
50.468,323.412,-113.397
53.994,314.997,-170.057
60.421,336.08,-145.367
59.69,333.361,-138.631
37.459,335.279,-128.784
56.716,330.192,-130.861
46.526,325.608,-125.465
66.13,340.697,-165.773
66.181,340.869,-159.861
66.275,340.968,-159.75
58.954,332.707,-130.407
67.415,342.078,-162.363
49.72,341.259,-137.432
58.835,332.684,-136.426
55.187,329.085,-128.311
58.673,332.137,-130.067
65.375,339.847,-159.653
65.573,339.908,-159.699
65.54,339.954,-159.516
58.477,332.681,-129.814
64.635,340.416,-156.191
42.127,327.848,-137.764
48.062,329.094,-135.193
48.083,329.188,-135.297
48.191,329.09,-135.273
65.968,340.646,-158.652
56.573,330.372,-134.785
46.279,335.263,-128.094
58.396,332.598,-135.055
46.722,339.191,-148.058
60.825,335.639,-155.18
28.72,335.186,-159.525
45.734,334.439,-127.989
46.091,334.22,-127.996
48.896,322.086,-162.721
48.57,325.728,-120.774
48.567,325.347,-120.682
48.632,325.557,-120.727
37.491,335.044,-130.447
59.125,333.683,-135.509
48.3,329.043,-135.423
36.672,326.884,-160.96
62.549,336.951,-139.865
45.466,328.945,-133.462
43.652,334.895,-127.756
50.608,324.018,-110.428
50.684,323.864,-110.222
42.198,318.375,-117.332
59.47,335.654,-131.073
59.828,335.812,-131.573
46.677,334.162,-128.215
46.532,334.043,-128.001
55.989,330.596,-150.415
56.155,330.514,-149.983
61.271,342.974,-148.886
58.601,332.96,-135.469
59.979,334.393,-139.851
60.091,334.571,-139.921
49.676,323.51,-119.43
58.807,333.533,-130.088
58.868,333.583,-130.355
50.397,323.5,-113.604
50.35,324.143,-113.349
49.826,323.423,-117.689
61.041,336.333,-125.198
59.584,333.995,-139.432
59.778,334.115,-139.425
62.636,337.316,-140.047
59.107,333.263,-138.389
58.798,333.504,-138.937
58.973,333.593,-139.052
59.23,333.683,-138.888
55.834,330.462,-156.587
59.644,334.551,-135.132
60.138,334.491,-139.715
59.575,333.969,-139.198
59.781,334.047,-139.23
63.546,338.82,-150.842
65.528,340.845,-163.878
56.543,330.766,-148.666
58.712,333.529,-135.323
61.941,336.714,-147.261
58.816,333.843,-130.227
58.318,332.896,-163.769
58.737,333.811,-130.01
59.322,333.811,-139.024
59.53,333.893,-139.029
58.866,333.385,-143.251
65.778,341.302,-164.277
34.379,337.075,-159.739
59.472,334.632,-135.252
59.573,334.782,-135.164
65.948,341.468,-164.364
62.248,337.218,-149.375
55.608,330.568,-157.762
58.204,332.831,-163.794
62.376,337.397,-148.877
55.875,330.283,-149.786
56.296,330.644,-149.655
55.556,330.374,-149.531
57.053,331.93,-137.404
58.532,333.576,-135.12
58.636,333.793,-135.26
59.987,335.404,-132.967
60.312,335.444,-147.11
58.782,334.07,-130.098
55.552,330.478,-149.272
49.709,323.43,-121.217
57.628,332.601,-142.48
59.737,335.574,-133.646
60.576,335.825,-147.325
30.271,334.425,-158.673
61.123,336.409,-131.887
63.405,339.371,-150.927
65.54,341.739,-163.682
53.408,328.442,-157.432
59.587,334.816,-150.016
59.026,334.331,-146.153
58.763,334.301,-135.481
58.859,334.073,-135.406
63.339,339.561,-150.777
58.734,334.572,-135.628
58.579,334.51,-135.614
56.252,331.507,-146.242
65.764,342.063,-163.448
36.347,331.408,-148.638
58.385,334.482,-135.559
59.314,334.945,-135.562
55.281,330.624,-145.009
58.131,333.941,-131.893
59.523,334.895,-150.777
58.576,334.128,-145.609
58.352,333.982,-145.64
58.812,334.326,-145.608
55.107,330.585,-150.748
47.482,322.176,-163.962
63.188,339.862,-151.302
52.804,327.829,-164.599
30.43,339.804,-155.939
56.085,331.779,-145.896
55.361,331.1,-152.087
55.256,330.695,-145.145
59.33,335.647,-118.84
53.392,329.218,-157.525
55.127,331.137,-152.126
56.779,332.691,-141.214
60.938,337.174,-145.343
63.743,340.47,-153.125
50.592,326.145,-126.423
62.634,339.147,-154.763
62.86,339.76,-152.332
60.87,337.216,-145.058
36.363,331.343,-148.644
56.722,332.7,-141.677
63.084,340.085,-150.264
56.595,332.317,-137.573
56.356,332.211,-137.636
56.612,332.028,-137.37
48.839,324.103,-160.732
56.894,332.914,-143.829
64.1,341.096,-153.704
62.428,338.856,-154.179
62.676,338.931,-154.269
55.699,331.483,-145.505
58.457,334.661,-135.746
56.402,332.272,-139.401
60.301,337.115,-161.344
62.714,339.66,-152.36
49.834,325.118,-125.227
49.929,324.746,-125.123
47.335,322.834,-164.251
36.075,331.982,-148.908
61.295,337.977,-141.934
48.884,324.744,-119.781
49.029,324.731,-119.237
58.389,335.61,-127.488
56.423,332.487,-140.205
61.94,338.836,-154.182
53.473,329.205,-132.594
59.35,336.256,-120.18
48.936,324.71,-120.013
49.058,324.868,-118.858
51.86,327.732,-106.729
48.827,324.873,-120.203
48.785,324.833,-120.026
37.915,337.704,-156.647
47.186,323.012,-164.105
47.461,322.882,-165.003
62.16,339.452,-152.249
55.995,332.501,-142.909
60.67,337.633,-149.259
63.084,340.568,-152.041
65.088,343.299,-156.095
62.61,340.518,-158.55
53.55,329.949,-137.441
52.615,328.775,-138.705
53.193,329.421,-148.567
60.211,337.467,-157.81
51.213,328.317,-165.328
64.681,343.143,-155.637
53.871,330.354,-149.004
53.043,329.302,-148.778
53.03,329.291,-149.023
59.355,336.468,-132.496
59.245,336.668,-132.629
48.748,325.073,-120.51
54.025,330.523,-136.651
59.145,336.816,-132.736
59.097,336.86,-132.587
59.281,336.534,-132.275
36.261,331.835,-148.832
36.094,332.132,-149.081
52.977,330.115,-156.794
59.302,336.742,-120.395
59.273,336.943,-120.493
52.411,328.927,-154.632
52.363,329.107,-130.37
51.717,328.553,-164.661
40.275,338.592,-147.324
53.272,329.905,-149.893
36.016,332.421,-149.408
33.738,334.92,-158.974
52.683,329.196,-149.734
38.562,340.261,-154.978
60.957,338.995,-142.801
59.103,336.843,-132.904
53.515,330.138,-136.587
52.883,329.402,-155.553
58.267,335.958,-150.405
60.466,338.167,-129.031
61.126,338.811,-143.753
61.041,338.785,-143.535
46.196,339.929,-139.782
47.292,323.461,-121.704
37.888,313.272,-170.882
48.357,338.271,-129.906
50.826,327.774,-137.14
47.18,323.187,-162.014
43.462,319.472,-118.631
52.136,328.887,-144.15
52.993,338.53,-151.277
52.939,338.715,-151.154
53.807,336.333,-153.445
51.893,329.169,-146.989
48.43,325.178,-120.682
48.596,325.132,-120.53
48.435,324.977,-120.524
58.691,339.477,-128.216
59.697,338.937,-128.402
47.807,324.284,-123.904
47.852,324.414,-124.065
58.542,339.332,-128.232
35.701,333.861,-151.726
33.209,339.486,-158.72
37.402,337.934,-157.447
42.142,318.33,-116.809
62.047,340.837,-141.196
48.048,325.084,-123.61
38.73,334.208,-138.109
38.733,334.394,-138.19
38.732,334.776,-138.463
38.735,333.003,-137.723
38.715,332.918,-137.907
61.977,345.317,-156.409
40.748,337.566,-146.346
40.582,337.918,-146.236
35.956,332.074,-147.483
49.6,313.006,-170.345
49.58,313.112,-170.499
49.444,313.36,-170.267
49.457,318.575,-170.457
37.378,313.483,-168.531
37.497,313.689,-168.573
33.942,336.037,-159.884
54.055,312.486,-169.954
54.022,312.69,-169.963
48.798,326.247,-157.523
50.586,311.199,-170.872
51.849,318.455,-170.568
58.164,343.134,-149.51
53.41,310.043,-170.405
38.595,339.543,-155.545
49.657,312.809,-170.402
57.767,336.154,-118.278
53.483,316.312,-170.293
51.4,329.112,-136.288
48.574,326.186,-157.586
39.669,339.285,-144.649
39.971,339.229,-144.79
39.886,339.192,-144.988
49.692,327.567,-136.961
53.349,314.198,-170.395
48.223,325.313,-124.661
50.217,319.71,-170.621
51.423,329.127,-136.068
48.262,325.806,-125.059
37.468,313.828,-168.406
40.276,338.951,-145.306
40.353,339.006,-145.167
40.578,338.69,-145.505
40.168,339.053,-145.216
48.337,326.205,-157.498
50.623,310.48,-170.519
49.556,327.656,-136.876
65.515,339.994,-158.017
61.027,343.21,-146.563
60.967,343.253,-146.668
57.556,336.098,-137.62
57.462,335.905,-137.588
57.245,335.82,-137.754
57.574,336.316,-137.665
57.67,336.227,-137.482
57.664,336.013,-137.45
50.554,328.618,-152.449
38.852,331.995,-127.943
43.288,320.706,-112.639
38.445,332.738,-128.357
50.894,328.991,-136.124
38.907,315.956,-168.274
50.621,328.89,-136.053
61.341,341.009,-156.547
38.75,331.36,-129.616
46.893,324.972,-161.87
57.372,336.689,-161.205
35.292,339.673,-158.357
41.059,318.502,-115.069
49.101,327.523,-140.664
49.006,327.377,-138.37
49.955,328.621,-164.61
63.131,343.08,-161.414
50.134,328.535,-147.071
57.007,336.415,-117.438
56.971,335.695,-137.878
56.893,335.75,-137.545
57.046,335.727,-137.652
56.808,335.975,-137.204
56.953,335.819,-137.327
57.1,335.843,-136.587
56.746,335.855,-137.435
57.095,335.742,-137.445
56.564,336.051,-137.336
40.419,338.633,-145.711
57.091,336.403,-118.809
64.567,344.477,-161.152
49.914,328.456,-164.78
49.703,328.537,-164.67
49.783,328.774,-164.533
57.732,337.404,-120.42
56.495,335.829,-137.571
56.466,335.551,-138.312
61.114,341.124,-132.459
56.414,335.443,-138.048
42.718,335.056,-127.775
42.866,335.035,-127.656
123.575,502.892,-18.299
56.298,335.327,-138.021
56.337,335.463,-137.913
49.701,328.37,-164.88
56.341,335.632,-137.758
29.471,335.251,-157.743
56.113,335.564,-138.528
60.339,340.507,-129.197
56.325,336.042,-137.449
56.182,335.837,-137.575
49.482,330.666,-110.188
57.655,336.957,-137.103
61.79,342.423,-146.708
51.978,331.061,-107.11
46.042,323.903,-163.938
55.938,335.68,-137.594
36.572,311.533,-169.045
34.345,315.751,-170.902
36.739,310.916,-171.079
53.967,333.704,-154.295
54.224,334.058,-137.826
48.415,327.4,-143.532
49.723,328.668,-136.01
49.01,328.359,-164.735
35.185,316.957,-171.056
42.895,321.367,-108.732
34.241,338.775,-159.258
43.713,334.989,-127.672
38.567,316.904,-167.764
35.116,313.316,-168.076
48.947,335.272,-119.023
61.125,342.231,-140.165
48.787,328.249,-164.799
44.777,328.081,-136.014
59.259,339.955,-128.168
49.211,328.546,-145.29
46.114,328.458,-136.38
58.506,338.937,-128.078
48.623,328.079,-164.908
48.543,328.283,-164.735
58.145,340.731,-139.783
57.532,337.621,-136.72
47.88,327.466,-141.59
58.491,339.136,-128.206
48.701,328.343,-149.05
34.139,311.429,-169.27
48.335,328.211,-164.686
57.578,337.499,-136.571
46.685,325.667,-161.579
40.662,337.913,-146.111
35.686,332.626,-146.264
48.51,327.97,-147.367
58.157,338.623,-139.239
56.129,336.382,-157.482
59.151,339.834,-143.79
48.582,328.414,-145.141
48.546,328.373,-145.39
48.477,328.517,-136.45
33.73,339.234,-160.225
34.427,313.157,-171.23
59.359,340.336,-143.159
66.089,340.796,-159.952
33.737,312.216,-169.67
48.947,328.805,-135.717
40.57,338.432,-145.757
62.426,343.975,-152.985
48.551,328.357,-144.932
39.829,339.25,-145.192
58.014,338.953,-134.176
57.966,338.965,-134.44
57.982,338.92,-133.881
57.908,339.074,-133.881
57.879,339.09,-134.506
45.916,324.968,-165.226
58.2,339.204,-139.504
56.19,337.235,-136.059
48.256,328.627,-136.413
38.698,338.776,-137.176
38.316,338.441,-137.512
38.484,338.249,-137.533
38.149,338.576,-137.579
38.114,338.369,-137.577
56.043,337.43,-136.14
39.6,318.976,-115.178
57.897,339.369,-134.198
60.393,342.14,-133.899
57.218,338.327,-136.123
61.061,342.839,-145.578
48.292,328.369,-144.866
48.068,328.408,-144.918
58.237,339.429,-146.136
58.462,339.006,-146.268
58.229,339.245,-146.123
54.324,335.107,-156.453
54.004,334.773,-137.826
52.28,332.609,-109.751
39.986,339.171,-145.308
40.235,339.095,-145.055
40.035,339.137,-145.114
39.97,339.235,-145.55
38.936,339.498,-144.709
56.353,338.029,-127.669
51.307,331.949,-116.41
35.776,336.48,-142.669
39.837,319.117,-168.229
56.833,337.945,-133.169
57.023,338.037,-133.211
56.506,337.55,-133.481
37.423,323.982,-121.165
63.392,345.435,-158.154
33.785,313.528,-170.732
33.945,313.646,-170.911
53.365,334.425,-153.069
60.687,342.391,-144.807
47.823,328.398,-144.967
40.064,319.584,-113.088
50.767,331.774,-117.062
61.11,342.931,-157.4
48.081,328.77,-130.396
55.852,337.56,-136.305
46.331,326.536,-163.43
56.719,338.21,-127.706
55.851,337.277,-153.853
46.312,326.679,-163.65
59.439,341.245,-141.881
47.643,328.368,-144.873
52.379,333.339,-111.195
39.353,319.218,-115.094
41.998,322.289,-164.415
46.358,326.868,-163.792
47.542,327.952,-147.119
51.899,333.33,-159.221
48.335,328.955,-135.248
58.221,339.641,-144.269
61.28,343.321,-157.707
58.219,339.923,-135.049
58.427,339.959,-145.013
58.256,340.196,-145.418
34.498,314.169,-168.339
34.417,313.983,-168.352
57.974,339.727,-135.287
